t,R,r
689,0.37972233333333183,0.195249082813
690,0.37965944444444305,0.195419424149
691,0.37932944444444294,0.195106820228
692,0.3796288888888876,0.195233047283
693,0.3796167777777765,0.195508157416
694,0.3796601111111096,0.196300010995
695,0.37930099999999856,0.196042185698
696,0.37922822222222086,0.19585572332
697,0.3796298888888875,0.196124124325
698,0.3798086666666651,0.195716105538
699,0.3790964444444431,0.196072482448
700,0.3791417777777763,0.196103710929
701,0.3791817777777765,0.196399374164
702,0.3790781111111097,0.196526035652
703,0.37958111111110987,0.197186854613
704,0.37984966666666525,0.197000669064
705,0.37957244444444316,0.197179370554
706,0.3797453333333318,0.197607783491
707,0.37963999999999853,0.197532744916
708,0.380265444444443,0.197748825461
709,0.37962877777777637,0.198040879402
710,0.37984155555555427,0.197815831147
711,0.3802323333333317,0.198138825219
712,0.3797323333333318,0.198082787172
713,0.3795429999999988,0.198138928557
714,0.380033333333332,0.198160049198
715,0.3800186666666654,0.198389092638
716,0.38035944444444303,0.198608641172
717,0.38000477777777664,0.198849668378
718,0.3801218888888874,0.19845931172
719,0.37987322222222103,0.199058713075
720,0.3802729999999986,0.198441979294
721,0.3797766666666654,0.198345745586
722,0.3798484444444429,0.199188003391
723,0.38032388888888746,0.198518681809
724,0.380106222222221,0.198270681703
725,0.38040777777777646,0.198122058749
726,0.38030777777777636,0.198248508471
727,0.38017533333333187,0.19777087209
728,0.38036511111110965,0.197804120781
729,0.3800497777777764,0.197187959353
730,0.3804799999999986,0.19749179814
731,0.3799496666666653,0.197324434843
732,0.3803278888888874,0.196943816748
733,0.380376333333332,0.197368132904
734,0.38061577777777644,0.197346708514
735,0.380179222222221,0.197463154661
736,0.3804569999999986,0.197713969857
737,0.38054677777777635,0.19811109952
738,0.38089488888888756,0.198287208227
739,0.3802291111111099,0.198073895492
740,0.3803307777777763,0.198056730251
741,0.38089799999999874,0.198404728077
742,0.3810991111111097,0.198626392832
743,0.3809797777777764,0.198002878443
744,0.38142877777777645,0.198107910581
745,0.3808682222222207,0.197972739955
746,0.38125522222222086,0.197259859629
747,0.3812408888888874,0.197779126377
748,0.3810722222222208,0.197571567664
749,0.3815106666666651,0.19767720859
750,0.3809928888888875,0.198403940592
751,0.38125977777777625,0.197880121124
752,0.381329444444443,0.198495081978
753,0.3810337777777765,0.198517378482
754,0.3815319999999987,0.198598108147
755,0.38107044444444294,0.198188712151
756,0.38142455555555416,0.198488023177
757,0.38144244444444303,0.198905444355
758,0.38162011111110994,0.198891791997
759,0.38129599999999875,0.198676680634
